Date,Close,Volume,Turnover
2017-12-27,148.85,1823187,270748004.35
2017-12-28,150.55,1029045,154605231.2
2017-12-29,148.05,488999,72430017.35
2018-01-01,149.45,432830,64770206.1
2018-01-02,149.85,328753,48919448.2
2018-01-03,148.55,522995,77667818.3
2018-01-04,148.2,929027,138465263.85
2018-01-05,148.6,593215,87876116.15
2018-01-08,147.6,491329,72649887.55
2018-01-09,145.3,536141,78074117.75
2018-01-10,143.4,582332,84059808.9
2018-01-11,143.35,419143,59996339.65
2018-01-12,142.6,460188,65701027.65
2018-01-15,141.55,602363,85614201.4
2018-01-16,137.15,483344,67574598.55
2018-01-17,141.6,1685016,234007207.5
2018-01-18,141.05,685766,97998219.7
2018-01-19,141.65,487574,68692669.9
2018-01-22,140.3,406579,56934028.0
2018-01-23,137.4,509186,70609676.65
2018-01-24,135.5,458222,62378844.55
2018-01-25,136.05,370057,50191353.5
2018-01-29,132.0,504407,67537370.3
2018-01-30,131.75,897753,118155187.2
2018-01-31,127.9,3311323,425572087.55
2018-02-01,131.15,545540,71350903.05
2018-02-02,128.4,937881,120783953.6
2018-02-05,129.5,532384,68410171.4
2018-02-06,126.3,613092,77540320.9
2018-02-07,126.25,398144,50330036.55
2018-02-08,126.4,723883,91475438.65
2018-02-09,124.5,599571,74988131.35
2018-02-12,125.6,422185,53079233.8
2018-02-14,124.65,369960,46320325.1
2018-02-15,122.6,400506,49392593.4
2018-02-16,121.6,699159,85255845.35
2018-02-19,119.0,395176,47231089.55
2018-02-20,118.4,319194,37745142.9
2018-02-21,114.65,445241,51621594.6
2018-02-22,114.9,310620,35654208.35
2018-02-23,115.0,228809,26400665.8
2018-02-26,114.75,264201,30292691.8
2018-02-27,112.2,327316,36719408.85
2018-02-28,104.4,2678501,286816742.45
2018-03-01,104.55,501351,52544422.3
2018-03-05,100.25,425965,43163171.25
2018-03-06,99.8,706880,70875669.15
2018-03-07,96.75,1075051,104859123.9
2018-03-08,101.1,953625,94472265.0
2018-03-09,99.5,596972,59044724.75
2018-03-12,101.0,443127,44406898.75
2018-03-13,102.6,1045839,107391203.85
2018-03-14,103.65,769732,78906335.05
2018-03-15,104.45,571165,59582060.8
2018-03-16,101.35,556051,57188985.7
2018-03-19,98.0,352076,34776522.35
2018-03-20,99.85,637365,62337469.4
2018-03-21,101.5,3759543,387380819.4
2018-03-22,97.55,1428920,142702457.8
2018-03-23,95.8,890119,85142565.65
2018-03-26,95.4,802378,76900427.0
2018-03-27,95.0,1023929,98117320.05
2018-03-28,98.5,1346430,130387268.4
2018-04-02,95.85,446030,43013716.55
2018-04-03,96.45,490366,47269434.15
2018-04-04,94.75,877691,83542487.4
2018-04-05,94.95,568871,53882915.05
2018-04-06,95.1,813467,76936976.6
2018-04-09,92.8,1101682,103101679.45
2018-04-10,92.7,882696,81956661.75
2018-04-11,91.75,739582,67921126.7
2018-04-12,92.0,496766,45712304.25
2018-04-13,91.75,382178,35182641.95
2018-04-16,91.95,276035,25244915.65
2018-04-17,91.75,385409,35255452.4
2018-04-18,91.35,381156,34802719.5
2018-04-19,91.7,278489,25494535.9
2018-04-20,91.05,428470,39044970.95
2018-04-23,90.6,246257,22357032.95
2018-04-24,90.05,276761,25072131.3
2018-04-25,89.3,277018,24768365.8
2018-04-26,88.8,349190,31039031.65
2018-04-27,89.4,331587,29808022.15
2018-04-30,89.2,341634,30338241.55
2018-05-02,94.65,1641656,153501034.85
2018-05-03,92.75,523256,48526766.95
2018-05-04,95.35,706071,66659195.65
2018-05-07,96.85,465925,44705500.25
2018-05-08,98.35,862145,83492146.2
2018-05-09,98.95,735843,73001621.6
2018-05-10,96.3,433648,41914862.6
2018-05-11,95.5,895002,86243830.8
2018-05-14,94.75,266287,25202936.1
2018-05-15,95.15,261316,24649386.65
2018-05-16,95.1,159818,15051469.0
2018-05-17,94.5,243678,22986597.4
2018-05-18,92.8,330486,30845920.7
2018-05-21,95.25,467758,43556008.1
2018-05-22,93.95,360752,33883516.85
2018-05-23,94.8,484848,45693792.35
2018-05-24,94.6,443317,41560345.35
2018-05-25,96.1,476435,45566480.9
2018-05-28,103.8,4735664,471884241.25
2018-05-29,104.6,614392,64343263.15
2018-05-30,105.75,640317,66982279.7
2018-05-31,105.35,536107,56542859.85
2018-06-01,106.9,494729,52379334.7
2018-06-04,105.85,636944,68412046.35
2018-06-05,111.05,4795367,522010723.15
2018-06-06,109.8,1370451,147990969.05
2018-06-07,114.0,1716189,193820467.4
2018-06-08,114.6,1514093,174015294.85
2018-06-11,117.8,1744695,204617309.6
2018-06-12,116.45,1099185,130184924.1
2018-06-13,115.05,504367,58191556.0
2018-06-14,114.55,446004,51322839.2
2018-06-15,114.3,483539,54934044.75
2018-06-18,117.6,1432332,167456842.7
2018-06-19,114.95,447044,51659761.4
2018-06-20,114.2,4449164,510258569.2
2018-06-21,115.7,5595306,655744619.4
2018-06-22,114.5,823949,94976442.9
2018-06-25,113.65,283613,32373253.35
2018-06-26,112.6,1211344,136487566.15
2018-06-27,110.7,410205,45381847.15
2018-06-28,105.4,1278168,134829511.3
2018-06-29,103.75,588277,61035297.7
2018-07-02,101.95,664593,67564920.25
2018-07-03,101.4,484504,49308537.25
2018-07-04,100.45,553301,55538541.3
2018-07-05,100.05,405322,40661287.9
2018-07-06,100.3,347408,34887391.0
2018-07-09,100.2,462613,46530211.2
2018-07-10,101.65,387401,39302300.0
2018-07-11,100.25,434138,43595947.75
2018-07-12,102.6,576043,58689512.3
2018-07-13,100.2,392266,39836440.9
2018-07-16,100.2,418859,41898356.1
2018-07-17,100.6,355310,35615445.6
2018-07-18,100.4,328138,32980024.15
2018-07-19,99.95,362247,36222583.3
